case index 1 = {
los index, 0
num freq, 1298
num column, 15
Freq,  combin,  path,  path thermal,  surface,  path multiple,  sing,  grnd,  drct,  total,  irrad,  irrad,  - nat log,  direct,  ToA,  bbody
[cm-1],  path trans,  emission,   scat,   emission,   scat,  scat,  rflt,  rflt,   rad,   ref,  @obs,  path trans,  emiss,  irrad,  temp[K]
12240, 0.574094, 1.18411e-27, 2.45037e-27, 8.68544e-27, 4.9971e-08, 2.63048e-08, 2.5229e-07, 2.07388e-07, 3.28566e-07, 2.54263e-06, 7.33957e-06, 0.554962, 0.687344, 7.33957e-06, 1121.01
12255, 0.55056, 1.18614e-27, 2.24518e-27, 7.76837e-27, 4.50064e-08, 2.57952e-08, 2.37868e-07, 1.97542e-07, 3.08669e-07, 2.42167e-06, 7.33025e-06, 0.59682, 0.687312, 7.33025e-06, 1117.67
12270, 0.583355, 1.07979e-27, 2.11655e-27, 7.67668e-27, 5.2361e-08, 2.68287e-08, 2.59733e-07, 2.12502e-07, 3.38923e-07, 2.60479e-06, 7.33589e-06, 0.53896, 0.68728, 7.33589e-06, 1125.45
12285, 0.591838, 9.70885e-28, 1.99237e-27, 7.26368e-27, 5.4461e-08, 2.71487e-08, 2.66954e-07, 2.17808e-07, 3.48564e-07, 2.66956e-06, 7.33817e-06, 0.524522, 0.687248, 7.33817e-06, 1128.58
12300, 0.680053, 5.684e-28, 1.98579e-27, 7.78408e-27, 7.93945e-08, 2.94461e-08, 3.38642e-07, 2.66739e-07, 4.47482e-07, 3.26895e-06, 7.33733e-06, 0.385585, 0.687216, 7.33733e-06, 1148
12315, 0.692848, 4.76638e-28, 1.87058e-27, 7.39626e-27, 8.37393e-08, 2.97131e-08, 3.47731e-07, 2.7196e-07, 4.61184e-07, 3.3326e-06, 7.31241e-06, 0.366945, 0.687185, 7.31241e-06, 1151.38
12330, 0.718038, 3.30794e-28, 1.77656e-27, 7.14873e-27, 9.30681e-08, 3.0529e-08, 3.74359e-07, 2.89944e-07, 4.97956e-07, 3.55262e-06, 7.33545e-06, 0.331233, 0.687153, 7.33545e-06, 1158.28
12345, 0.729783, 2.51723e-28, 1.67007e-27, 6.77612e-27, 9.74017e-08, 3.08102e-08, 3.86501e-07, 2.98e-07, 5.14713e-07, 3.65096e-06, 7.31465e-06, 0.315008, 0.687121, 7.31465e-06, 1161.93
12360, 0.740895, 1.85768e-28, 1.57031e-27, 6.41576e-27, 1.01135e-07, 3.1001e-08, 3.9806e-07, 3.05957e-07, 5.30196e-07, 3.74806e-06, 7.26563e-06, 0.299896, 0.68709, 7.26563e-06, 1165.32
12375, 0.749807, 1.37541e-28, 1.47446e-27, 6.05539e-27, 1.05448e-07, 3.14908e-08, 4.11084e-07, 3.14915e-07, 5.48023e-07, 3.85741e-06, 7.30294e-06, 0.28794, 0.687059, 7.30294e-06, 1168.99
12390, 0.751137, 1.21557e-28, 1.37805e-27, 5.65733e-27, 1.06266e-07, 3.16323e-08, 4.13583e-07, 3.16659e-07, 5.51481e-07, 3.87839e-06, 7.30622e-06, 0.286168, 0.687027, 7.30622e-06, 1170.61
12405, 0.748539, 1.22191e-28, 1.28531e-27, 5.25781e-27, 1.05775e-07, 3.17307e-08, 4.11371e-07, 3.15014e-07, 5.48877e-07, 3.85786e-06, 7.32559e-06, 0.289632, 0.686996, 7.32559e-06, 1171.38
12420, 0.749326, 1.08572e-28, 1.20043e-27, 4.9086e-27, 1.06385e-07, 3.18472e-08, 4.13252e-07, 3.1633e-07, 5.51484e-07, 3.87359e-06, 7.32893e-06, 0.288581, 0.686965, 7.32893e-06, 1172.89
12435, 0.729436, 1.58809e-28, 1.10746e-27, 4.45624e-27, 9.77889e-08, 3.10188e-08, 3.84472e-07, 2.95824e-07, 5.1328e-07, 3.62212e-06, 7.24814e-06, 0.315483, 0.686934, 7.24814e-06, 1168.52
12450, 0.728256, 1.50158e-28, 1.03343e-27, 4.14914e-27, 9.86125e-08, 3.13926e-08, 3.8732e-07, 2.97985e-07, 5.17325e-07, 3.64822e-06, 7.32395e-06, 0.317103, 0.686903, 7.32395e-06, 1170.25
12465, 0.732251, 1.29125e-28, 9.67386e-28, 3.89067e-27, 1.00204e-07, 3.15043e-08, 3.90925e-07, 3.00132e-07, 5.22634e-07, 3.67414e-06, 7.30725e-06, 0.311632, 0.686872, 7.30725e-06, 1172.17
12480, 0.719979, 1.44062e-28, 8.96028e-28, 3.56757e-27, 9.58391e-08, 3.13435e-08, 3.80245e-07, 2.93523e-07, 5.07427e-07, 3.59289e-06, 7.32473e-06, 0.328534, 0.686841, 7.32473e-06, 1171.04
12495, 0.72932, 1.16145e-28, 8.41961e-28, 3.37022e-27, 9.97447e-08, 3.16588e-08, 3.89292e-07, 2.99018e-07, 5.20695e-07, 3.65978e-06, 7.32264e-06, 0.315643, 0.68681, 7.32264e-06, 1174.15
12510, 0.747794, 7.13149e-29, 7.95839e-28, 3.2226e-27, 1.07017e-07, 3.21794e-08, 4.10402e-07, 3.13237e-07, 5.49598e-07, 3.83344e-06, 7.30004e-06, 0.290628, 0.686779, 7.30004e-06, 1179.44
12525, 0.740704, 7.84681e-29, 7.39758e-28, 2.97682e-27, 1.04487e-07, 3.2088e-08, 4.02677e-07, 3.07971e-07, 5.39251e-07, 3.76863e-06, 7.30676e-06, 0.300154, 0.686749, 7.30676e-06, 1179.11
12540, 0.736981, 7.95427e-29, 6.89331e-28, 2.76214e-27, 1.02407e-07, 3.1796e-08, 3.94772e-07, 3.02081e-07, 5.28976e-07, 3.69619e-06, 7.24501e-06, 0.305194, 0.686718, 7.24501e-06, 1178.76
12555, 0.709785, 1.14777e-28, 6.31893e-28, 2.48083e-27, 9.30931e-08, 3.13709e-08, 3.68145e-07, 2.84277e-07, 4.92609e-07, 3.478e-06, 7.30472e-06, 0.342793, 0.686688, 7.30472e-06, 1174.43
12570, 0.749945, 4.78835e-29, 6.05984e-28, 2.44443e-27, 1.08746e-07, 3.25069e-08, 4.1348e-07, 3.14848e-07, 5.54733e-07, 3.85165e-06, 7.28393e-06, 0.287755, 0.686657, 7.28393e-06, 1184.71
12585, 0.752672, 3.99623e-29, 5.66751e-28, 2.28786e-27, 1.05743e-07, 3.1352e-08, 4.00399e-07, 3.04467e-07, 5.37494e-07, 3.7243e-06, 6.99087e-06, 0.284125, 0.686627, 6.99087e-06, 1183.4
12600, 0.755256, 3.3341e-29, 5.30181e-28, 2.14088e-27, 1.08174e-07, 3.18488e-08, 4.08393e-07, 3.10228e-07, 5.48416e-07, 3.7944e-06, 7.06514e-06, 0.280698, 0.686597, 7.06514e-06, 1186.09
12615, 0.724535, 6.56962e-29, 4.85212e-28, 1.91527e-27, 9.93209e-08, 3.20875e-08, 3.86592e-07, 2.9695e-07, 5.18e-07, 3.63165e-06, 7.29585e-06, 0.322225, 0.686567, 7.29585e-06, 1182.81
12630, 0.743629, 4.15814e-29, 4.58961e-28, 1.83315e-27, 1.0395e-07, 3.16521e-08, 3.94075e-07, 3.00086e-07, 5.29677e-07, 3.66965e-06, 7.06042e-06, 0.296212, 0.686536, 7.06042e-06, 1185.66
12645, 0.719937, 6.20413e-29, 4.21952e-28, 1.65503e-27, 9.81591e-08, 3.21391e-08, 3.81174e-07, 2.92782e-07, 5.11472e-07, 3.57999e-06, 7.29904e-06, 0.328591, 0.686506, 7.29904e-06, 1184.09
12660, 0.727424, 5.09493e-29, 3.96114e-28, 1.55943e-27, 1.01031e-07, 3.23343e-08, 3.88158e-07, 2.97134e-07, 5.21523e-07, 3.63286e-06, 7.27556e-06, 0.318246, 0.686476, 7.27556e-06, 1186.73
12675, 0.73374, 4.22045e-29, 3.71533e-28, 1.46685e-27, 1.04208e-07, 3.26893e-08, 3.95863e-07, 3.01974e-07, 5.32761e-07, 3.69167e-06, 7.29731e-06, 0.3096, 0.686447, 7.29731e-06, 1189.51
12690, 0.741184, 3.27017e-29, 3.48672e-28, 1.38176e-27, 1.06832e-07, 3.28107e-08, 4.02774e-07, 3.0661e-07, 5.42417e-07, 3.748e-06, 7.25581e-06, 0.299507, 0.686417, 7.25581e-06, 1192.04
12705, 0.743029, 2.88291e-29, 3.26e-28, 1.29173e-27, 1.0819e-07, 3.3019e-08, 4.06158e-07, 3.08591e-07, 5.47368e-07, 3.77186e-06, 7.27171e-06, 0.29702, 0.686387, 7.27171e-06, 1193.88
12720, 0.75598, 1.64142e-29, 3.06773e-28, 1.22557e-27, 1.14281e-07, 3.35535e-08, 4.23879e-07, 3.20544e-07, 5.71714e-07, 3.91758e-06, 7.28848e-06, 0.279741, 0.686357, 7.28848e-06, 1198.42
12735, 0.75503, 1.57002e-29, 2.8629e-28, 1.14143e-27, 1.14171e-07, 3.361e-08, 4.22888e-07, 3.19717e-07, 5.70669e-07, 3.90711e-06, 7.28879e-06, 0.280998, 0.686328, 7.28879e-06, 1199.41
12750, 0.756894, 1.30467e-29, 2.6762e-28, 1.06703e-27, 1.15045e-07, 3.36747e-08, 4.24721e-07, 3.20753e-07, 5.73441e-07, 3.91939e-06, 7.27304e-06, 0.278532, 0.686298, 7.27304e-06, 1200.93
12765, 0.758201, 1.09836e-29, 2.50056e-28, 9.96738e-28, 1.14101e-07, 3.32613e-08, 4.20032e-07, 3.16918e-07, 5.67395e-07, 3.87218e-06, 7.15847e-06, 0.276807, 0.686269, 7.15847e-06, 1201.23
12780, 0.758038, 1.00847e-29, 2.33463e-28, 9.29267e-28, 1.16402e-07, 3.39385e-08, 4.27661e-07, 3.22518e-07, 5.78001e-07, 3.94023e-06, 7.28748e-06, 0.277022, 0.686239, 7.28748e-06, 1203.82
12795, 0.757907, 9.27031e-30, 2.17991e-28, 8.66396e-28, 1.16653e-07, 3.40219e-08, 4.27759e-07, 3.22436e-07, 5.78434e-07, 3.93886e-06, 7.28787e-06, 0.277195, 0.68621, 7.28787e-06, 1205.02
12810, 0.757671, 8.56162e-30, 2.03519e-28, 8.07664e-28, 1.16847e-07, 3.40976e-08, 4.27655e-07, 3.22212e-07, 5.78599e-07, 3.93575e-06, 7.28738e-06, 0.277506, 0.68618, 7.28738e-06, 1206.17
12825, 0.757363, 7.95176e-30, 1.90004e-28, 7.52839e-28, 1.16992e-07, 3.41686e-08, 4.27412e-07, 3.21893e-07, 5.78573e-07, 3.93149e-06, 7.28607e-06, 0.277912, 0.686151, 7.28607e-06, 1207.3
12840, 0.757302, 7.29365e-30, 1.7742e-28, 7.0196e-28, 1.15088e-07, 3.36195e-08, 4.19637e-07, 3.15883e-07, 5.68344e-07, 3.85772e-06, 7.15063e-06, 0.277994, 0.686122, 7.15063e-06, 1207.03
12855, 0.757001, 6.79575e-30, 1.65648e-28, 6.54311e-28, 1.15783e-07, 3.38552e-08, 4.21416e-07, 3.17093e-07, 5.71054e-07, 3.87214e-06, 7.18361e-06, 0.278391, 0.686093, 7.18361e-06, 1208.54
12870, 0.756835, 6.28709e-30, 1.5467e-28, 6.10002e-28, 1.16547e-07, 3.40996e-08, 4.23409e-07, 3.18448e-07, 5.74056e-07, 3.88833e-06, 7.2171e-06, 0.27861, 0.686064, 7.2171e-06, 1210.09
12885, 0.756413, 5.9027e-30, 1.44393e-28, 5.685e-28, 1.17692e-07, 3.44824e-08, 4.2686e-07, 3.20931e-07, 5.79035e-07, 3.91829e-06, 7.28122e-06, 0.279167, 0.686035, 7.28122e-06, 1211.91
12900, 0.756251, 5.46637e-30, 1.34824e-28, 5.3e-28, 1.15144e-07, 3.37586e-08, 4.16849e-07, 3.13265e-07, 5.65752e-07, 3.82434e-06, 7.11001e-06, 0.279382, 0.686006, 7.11001e-06, 1211.2
12915, 0.75556, 5.19031e-30, 1.26113e-28, 4.94997e-28, 1.17224e-07, 3.46128e-08, 4.23488e-07, 3.18228e-07, 5.75325e-07, 3.90594e-06, 7.27482e-06, 0.280296, 0.687696, 7.27482e-06, 1213.66
12930, 0.754908, 4.89714e-30, 1.18034e-28, 4.62638e-28, 1.16539e-07, 3.46954e-08, 4.2001e-07, 3.15588e-07, 5.71245e-07, 3.90046e-06, 7.27745e-06, 0.281159, 0.689852, 7.27745e-06, 1214.23
12945, 0.754289, 4.61831e-30, 1.10476e-28, 4.32403e-28, 1.15293e-07, 3.46042e-08, 4.14495e-07, 3.11411e-07, 5.64392e-07, 3.87572e-06, 7.24349e-06, 0.28198, 0.692002, 7.24349e-06, 1214.41
12960, 0.752263, 4.58053e-30, 1.03255e-28, 4.03381e-28, 1.10903e-07, 3.36818e-08, 3.98248e-07, 2.99322e-07, 5.42833e-07, 3.7514e-06, 7.04694e-06, 0.28467, 0.694148, 7.04694e-06, 1212.46
12975, 0.750758, 4.39059e-30, 9.65495e-29, 3.76557e-28, 1.13379e-07, 3.47948e-08, 4.06645e-07, 3.05734e-07, 5.54819e-07, 3.85877e-06, 7.27293e-06, 0.286672, 0.696289, 7.27293e-06, 1215.32
12990, 0.744584, 4.72424e-30, 8.98882e-29, 3.49319e-28, 1.07769e-07, 3.3845e-08, 3.88389e-07, 2.92737e-07, 5.30003e-07, 3.7209e-06, 7.10277e-06, 0.294929, 0.698425, 7.10277e-06, 1212.84
13005, 0.723887, 6.02037e-30, 8.31361e-29, 3.17649e-28, 1.01867e-07, 3.39468e-08, 3.75508e-07, 2.8594e-07, 5.11322e-07, 3.66037e-06, 7.26457e-06, 0.32312, 0.700556, 7.26457e-06, 1211.14
13020, 0.715702, 5.82547e-30, 7.84903e-29, 2.93743e-28, 9.57068e-08, 3.26435e-08, 3.53983e-07, 2.70802e-07, 4.82333e-07, 3.49138e-06, 7.04209e-06, 0.334492, 0.702682, 7.04209e-06, 1207.71
13035, 0.674001, 8.23068e-30, 7.29685e-29, 2.5873e-28, 8.51984e-08, 3.21039e-08, 3.25648e-07, 2.53819e-07, 4.42951e-07, 3.29593e-06, 7.25934e-06, 0.394523, 0.704803, 7.25934e-06, 1202.23
13050, 0.641289, 8.87163e-30, 6.78705e-29, 2.30241e-28, 7.20297e-08, 2.88114e-08, 2.76804e-07, 2.17909e-07, 3.77645e-07, 2.85006e-06, 6.83926e-06, 0.444276, 0.70692, 6.83926e-06, 1191.17
13065, 0.506222, 1.27041e-29, 5.94616e-29, 1.69982e-28, 4.56162e-08, 2.47533e-08, 1.94489e-07, 1.60666e-07, 2.64858e-07, 2.11661e-06, 7.26402e-06, 0.68078, 0.709031, 7.26402e-06, 1166.04
13080, 0.432375, 1.29295e-29, 5.1264e-29, 1.35784e-28, 3.21207e-08, 2.12888e-08, 1.46709e-07, 1.23834e-07, 2.00118e-07, 1.6433e-06, 7.26368e-06, 0.838462, 0.711138, 7.26368e-06, 1147.19
13095, 0.380856, 1.25532e-29, 4.37665e-29, 1.11857e-28, 2.39974e-08, 1.87731e-08, 1.15127e-07, 9.83154e-08, 1.57898e-07, 1.31422e-06, 7.26222e-06, 0.965334, 0.713239, 7.26222e-06, 1131.92
13110, 0.391082, 1.13205e-29, 4.12981e-29, 1.07419e-28, 2.54786e-08, 1.89796e-08, 1.17597e-07, 9.9715e-08, 1.62056e-07, 1.34275e-06, 7.26083e-06, 0.938837, 0.715336, 7.26083e-06, 1134.75
13125, 0.509726, 8.5837e-30, 4.50058e-29, 1.30933e-28, 4.61656e-08, 2.42783e-08, 1.85158e-07, 1.51239e-07, 2.55602e-07, 2.05164e-06, 7.25127e-06, 0.673882, 0.717429, 7.25127e-06, 1167.82
13140, 0.196611, 1.01786e-29, 2.11039e-29, 4.72291e-29, 5.12612e-09, 1.10865e-08, 3.76421e-08, 3.41698e-08, 5.38547e-08, 4.66982e-07, 7.22529e-06, 1.62653, 0.719516, 7.22529e-06, 1066.24
13155, 0.209574, 1.1e-29, 1.99947e-29, 4.70786e-29, 5.71791e-09, 1.24098e-08, 4.20011e-08, 3.79828e-08, 6.01288e-08, 5.22976e-07, 7.25624e-06, 1.56268, 0.721599, 7.25624e-06, 1073.93
13170, 0.721061, 2.75652e-30, 4.02304e-29, 1.51472e-28, 9.59283e-08, 3.459e-08, 3.4014e-07, 2.57755e-07, 4.70659e-07, 3.57566e-06, 7.23692e-06, 0.327031, 0.723677, 7.23692e-06, 1217
13185, 0.750028, 1.44169e-30, 3.84209e-29, 1.47334e-28, 1.0484e-07, 3.53878e-08, 3.59829e-07, 2.69353e-07, 5.00058e-07, 3.76479e-06, 7.12894e-06, 0.287645, 0.72575, 7.12894e-06, 1222.88
13200, 0.750846, 1.28183e-30, 3.6002e-29, 1.37923e-28, 1.06531e-07, 3.6131e-08, 3.6429e-07, 2.7256e-07, 5.06951e-07, 3.83856e-06, 7.25164e-06, 0.286555, 0.727818, 7.25164e-06, 1225.08
13215, 0.750638, 1.18153e-30, 3.36963e-29, 1.28934e-28, 1.05869e-07, 3.61663e-08, 3.60909e-07, 2.69961e-07, 5.02944e-07, 3.831e-06, 7.24179e-06, 0.286831, 0.729882, 7.24179e-06, 1225.58
13230, 0.750156, 1.10814e-30, 3.1531e-29, 1.20485e-28, 1.05276e-07, 3.62535e-08, 3.57832e-07, 2.67611e-07, 4.99362e-07, 3.82683e-06, 7.24423e-06, 0.287474, 0.731941, 7.24423e-06, 1226.14
13245, 0.749793, 1.03019e-30, 2.95068e-29, 1.12605e-28, 1.04612e-07, 3.63014e-08, 3.54493e-07, 2.65056e-07, 4.95407e-07, 3.81956e-06, 7.23826e-06, 0.287958, 0.733995, 7.23826e-06, 1226.63
13260, 0.749336, 9.63103e-31, 2.76099e-29, 1.05225e-28, 1.03918e-07, 3.63474e-08, 3.51078e-07, 2.62449e-07, 4.91343e-07, 3.81137e-06, 7.2325e-06, 0.288568, 0.736045, 7.2325e-06, 1227.1
13275, 0.749028, 8.90426e-31, 2.58377e-29, 9.83466e-29, 1.0353e-07, 3.64827e-08, 3.48669e-07, 2.60584e-07, 4.88682e-07, 3.81384e-06, 7.24379e-06, 0.288979, 0.73809, 7.24379e-06, 1227.79
13290, 0.748553, 8.32748e-31, 2.41754e-29, 9.18958e-29, 1.02891e-07, 3.65476e-08, 3.45457e-07, 2.58132e-07, 4.84896e-07, 3.80761e-06, 7.24214e-06, 0.289613, 0.740131, 7.24214e-06, 1228.3
13305, 0.747983, 7.83201e-31, 2.26176e-29, 8.58557e-29, 1.02128e-07, 3.65799e-08, 3.41874e-07, 2.55419e-07, 4.80582e-07, 3.79735e-06, 7.23467e-06, 0.290375, 0.742167, 7.23467e-06, 1228.71
13320, 0.747232, 7.45209e-31, 2.1157e-29, 8.01916e-29, 1.01397e-07, 3.6642e-08, 3.38444e-07, 2.5283e-07, 4.76483e-07, 3.78871e-06, 7.23415e-06, 0.29138, 0.744198, 7.23415e-06, 1229.15
13335, 0.747036, 6.85136e-31, 1.98077e-29, 7.49921e-29, 1.0054e-07, 3.66407e-08, 3.34405e-07, 2.49746e-07, 4.71586e-07, 3.7778e-06, 7.21762e-06, 0.291642, 0.746589, 7.21762e-06, 1229.46
13350, 0.746721, 6.34438e-31, 1.86068e-29, 7.03892e-29, 9.90933e-08, 3.68018e-08, 3.27814e-07, 2.44842e-07, 4.63709e-07, 3.78259e-06, 7.23359e-06, 0.292063, 0.75188, 7.23359e-06, 1229.25
13365, 0.746053, 6.02976e-31, 1.74734e-29, 6.6033e-29, 9.64349e-08, 3.65509e-08, 3.1733e-07, 2.37058e-07, 4.50316e-07, 3.74196e-06, 7.17024e-06, 0.292959, 0.75716, 7.17024e-06, 1228.06
13380, 0.745501, 5.69047e-31, 1.64087e-29, 6.19517e-29, 9.52484e-08, 3.68423e-08, 3.11706e-07, 2.32894e-07, 4.43797e-07, 3.75775e-06, 7.21231e-06, 0.293698, 0.762428, 7.21231e-06, 1228.03
13395, 0.745297, 5.25946e-31, 1.54126e-29, 5.81459e-29, 9.32605e-08, 3.67878e-08, 3.03417e-07, 2.26718e-07, 4.33465e-07, 3.74086e-06, 7.18425e-06, 0.293973, 0.767683, 7.18425e-06, 1227.3
13410, 0.743519, 5.38596e-31, 1.44579e-29, 5.44551e-29, 9.14677e-08, 3.69846e-08, 2.96082e-07, 2.21352e-07, 4.24534e-07, 3.73668e-06, 7.21411e-06, 0.296361, 0.772928, 7.21411e-06, 1226.79
13425, 0.744434, 4.65084e-31, 1.35912e-29, 5.118e-29, 8.96961e-08, 3.68863e-08, 2.88354e-07, 2.15524e-07, 4.14936e-07, 3.72411e-06, 7.17046e-06, 0.295131, 0.77816, 7.17046e-06, 1226.11
13440, 0.741279, 5.14991e-31, 1.27326e-29, 4.78362e-29, 8.77175e-08, 3.71574e-08, 2.80723e-07, 2.10012e-07, 4.05598e-07, 3.71633e-06, 7.22234e-06, 0.299378, 0.783381, 7.22234e-06, 1225.45
13455, 0.742983, 4.2688e-31, 1.1976e-29, 4.50015e-29, 8.66161e-08, 3.72488e-08, 2.75035e-07, 2.0566e-07, 3.989e-07, 3.72899e-06, 7.2109e-06, 0.297082, 0.78859, 7.2109e-06, 1225.27
13470, 0.735417, 5.70868e-31, 1.11726e-29, 4.18049e-29, 8.16707e-08, 3.67002e-08, 2.58983e-07, 1.94102e-07, 3.77353e-07, 3.60812e-06, 7.1295e-06, 0.307317, 0.793788, 7.1295e-06, 1222.08
13485, 0.732337, 5.89663e-31, 1.04609e-29, 3.90683e-29, 7.86056e-08, 3.64091e-08, 2.48034e-07, 1.86059e-07, 3.63048e-07, 3.54785e-06, 7.07291e-06, 0.311514, 0.798974, 7.07291e-06, 1220.21
13500, 0.734777, 4.98445e-31, 9.84642e-30, 3.67843e-29, 7.89744e-08, 3.70875e-08, 2.4674e-07, 1.84927e-07, 3.62802e-07, 3.61941e-06, 7.17066e-06, 0.308188, 0.804148, 7.17066e-06, 1221.26
13515, 0.724392, 6.45992e-31, 9.15241e-30, 3.40289e-29, 7.384e-08, 3.65958e-08, 2.31061e-07, 1.73767e-07, 3.41497e-07, 3.49307e-06, 7.11774e-06, 0.322422, 0.809311, 7.11774e-06, 1217.73
13530, 0.719969, 6.70343e-31, 8.55468e-30, 3.17344e-29, 7.09822e-08, 3.64512e-08, 2.21109e-07, 1.66491e-07, 3.28543e-07, 3.43973e-06, 7.09748e-06, 0.328547, 0.814463, 7.09748e-06, 1215.88
13545, 0.706234, 8.36018e-31, 7.92071e-30, 2.92067e-29, 6.70314e-08, 3.66977e-08, 2.09036e-07, 1.57964e-07, 3.12765e-07, 3.35656e-06, 7.21046e-06, 0.347809, 0.819603, 7.21046e-06, 1213.25
13560, 0.707406, 7.49212e-31, 7.44064e-30, 2.7447e-29, 6.59424e-08, 3.68207e-08, 2.04075e-07, 1.5423e-07, 3.06838e-07, 3.37312e-06, 7.20867e-06, 0.346151, 0.824732, 7.20867e-06, 1212.9
13575, 0.692306, 9.01132e-31, 6.87572e-30, 2.51996e-29, 6.0245e-08, 3.6058e-08, 1.86748e-07, 1.41691e-07, 2.83051e-07, 3.19208e-06, 7.12983e-06, 0.367727, 0.829849, 7.12983e-06, 1207.93
13590, 0.696592, 7.69248e-31, 6.47717e-30, 2.37858e-29, 5.95132e-08, 3.59744e-08, 1.82266e-07, 1.38122e-07, 2.77754e-07, 3.20794e-06, 7.07454e-06, 0.361555, 0.834955, 7.07454e-06, 1207.6
13605, 0.692052, 7.68925e-31, 6.05099e-30, 2.21666e-29, 5.7653e-08, 3.64091e-08, 1.77296e-07, 1.34897e-07, 2.71358e-07, 3.23283e-06, 7.14947e-06, 0.368094, 0.84005, 7.14947e-06, 1206.95
13620, 0.716869, 4.43291e-31, 5.8285e-30, 2.15376e-29, 6.27326e-08, 3.74703e-08, 1.85676e-07, 1.39963e-07, 2.85878e-07, 3.46436e-06, 7.20228e-06, 0.332862, 0.845134, 7.20228e-06, 1211.93
13635, 0.668286, 8.74185e-31, 5.18425e-30, 1.88319e-29, 5.03793e-08, 3.61042e-08, 1.5595e-07, 1.19667e-07, 2.42434e-07, 3.06228e-06, 7.19061e-06, 0.403039, 0.850206, 7.19061e-06, 1200.78
13650, 0.685264, 6.66445e-31, 4.95704e-30, 1.8111e-29, 5.27802e-08, 3.66108e-08, 1.57431e-07, 1.19852e-07, 2.46822e-07, 3.17428e-06, 7.18498e-06, 0.377951, 0.855267, 7.18498e-06, 1203.18
13665, 0.601891, 1.24037e-30, 4.20568e-30, 1.49187e-29, 3.66055e-08, 3.4235e-08, 1.18748e-07, 9.31157e-08, 1.89588e-07, 2.55533e-06, 7.17827e-06, 0.507678, 0.860318, 7.17827e-06, 1185.11
13680, 0.602279, 1.09489e-30, 3.94713e-30, 1.39997e-29, 3.54662e-08, 3.42914e-08, 1.15783e-07, 9.11315e-08, 1.85541e-07, 2.59448e-06, 7.16272e-06, 0.507035, 0.865357, 7.16272e-06, 1184.63
13695, 0.620101, 9.35648e-31, 3.78117e-30, 1.35166e-29, 3.75016e-08, 3.49851e-08, 1.17229e-07, 9.15038e-08, 1.89716e-07, 2.70614e-06, 7.18269e-06, 0.477872, 0.870385, 7.18269e-06, 1187.29
13710, 0.542818, 1.26726e-30, 3.19594e-30, 1.10949e-29, 2.58891e-08, 3.2226e-08, 8.7193e-08, 6.98876e-08, 1.45308e-07, 2.15008e-06, 7.06654e-06, 0.610981, 0.875402, 7.06654e-06, 1169.56
13725, 0.647063, 6.45268e-31, 3.43463e-30, 1.2401e-29, 3.93102e-08, 3.55378e-08, 1.16164e-07, 8.98622e-08, 1.91013e-07, 2.88032e-06, 7.10468e-06, 0.435312, 0.880408, 7.10468e-06, 1189.91
13740, 0.512858, 1.14822e-30, 2.69301e-30, 9.21575e-30, 2.17399e-08, 3.19242e-08, 7.45803e-08, 6.05622e-08, 1.28244e-07, 2.02579e-06, 7.17774e-06, 0.667756, 0.885403, 7.17774e-06, 1163.06
13755, 0.619854, 6.23864e-31, 2.93305e-30, 1.0443e-29, 3.32573e-08, 3.50908e-08, 9.94863e-08, 7.78828e-08, 1.67834e-07, 2.72363e-06, 7.14996e-06, 0.478271, 0.890388, 7.14996e-06, 1182.82
13770, 0.591945, 8.08057e-31, 2.63906e-30, 9.34967e-30, 2.89063e-08, 3.38046e-08, 8.30518e-08, 6.49168e-08, 1.45763e-07, 2.37809e-06, 7.03457e-06, 0.524341, 0.895361, 7.03457e-06, 1173.99
13785, 0.581186, 6.77786e-31, 2.44898e-30, 8.60578e-30, 2.64435e-08, 3.37168e-08, 7.99832e-08, 6.35347e-08, 1.40143e-07, 2.44335e-06, 7.06055e-06, 0.542685, 0.900324, 7.06055e-06, 1172.31
13800, 0.555948, 6.8865e-31, 2.22292e-30, 7.70566e-30, 2.33293e-08, 3.31579e-08, 7.19395e-08, 5.77334e-08, 1.28427e-07, 2.30388e-06, 7.08658e-06, 0.587081, 0.903942, 7.08658e-06, 1167.34
13815, 0.54385, 6.84422e-31, 2.03664e-30, 7.04357e-30, 2.21892e-08, 3.3212e-08, 6.80519e-08, 5.47138e-08, 1.23453e-07, 2.23089e-06, 7.16724e-06, 0.609082, 0.905988, 7.16724e-06, 1165.67
13830, 0.655633, 3.58542e-31, 2.19733e-30, 7.93428e-30, 3.49837e-08, 3.66321e-08, 9.18356e-08, 7.06812e-08, 1.63451e-07, 2.9459e-06, 7.14003e-06, 0.422155, 0.908029, 7.14003e-06, 1186.24
13845, 0.66707, 2.94156e-31, 2.08449e-30, 7.54302e-30, 3.6051e-08, 3.68887e-08, 9.25166e-08, 7.09174e-08, 1.65456e-07, 3.02269e-06, 7.10757e-06, 0.404861, 0.910066, 7.10757e-06, 1188.16
13860, 0.643968, 3.45143e-31, 1.89314e-30, 6.80392e-30, 3.20335e-08, 3.55995e-08, 8.26374e-08, 6.37023e-08, 1.5027e-07, 2.77794e-06, 6.98467e-06, 0.440106, 0.912098, 6.98467e-06, 1182.43
